Date,Close,High,Low,Open,Volume
2005-01-03,22.135040283203125,22.35203799392287,21.918044454004484,22.135040283203125,31140095998
2005-01-04,21.527183532714844,21.91804700989071,21.527183532714844,21.70104927386663,33197547587
2005-01-05,21.05006217956543,21.180350031485926,21.05006217956543,21.180350031485926,45343603622
2005-01-06,20.83306884765625,21.00648684296096,20.789489036578257,20.876197093469642,52027134231
2005-01-07,20.745906829833984,20.78948663587953,20.616068660600533,20.745906829833984,52145038772
2005-01-10,21.05006217956543,21.180350031485926,20.745906670014616,20.745906670014616,42064905324
2005-01-11,20.919780731201172,21.09319875822757,20.833072658449115,20.963360550250805,39142041694
2005-01-12,20.39906120300293,20.876182854633594,20.39906120300293,20.745895075528463,49071295621
2005-01-13,20.31191062927246,20.745904256568448,20.182072476143784,20.5289083836812,42903907522
2005-01-14,20.39906120300293,20.442189419400236,20.05177576552079,20.182063544625922,58380111429
2005-01-17,21.223482131958008,21.223482131958008,20.65920054965124,20.74590860394482,49625182164
2005-01-18,21.31018829345703,21.353768095510798,21.093190532008837,21.223478372999043,50467394471
2005-01-19,20.70277214050293,21.397341311134323,20.70277214050293,21.310183607712823,37326191436
2005-01-20,20.83306884765625,21.050064772517022,20.572493111717485,20.572493111717485,47151667938
2005-01-21,20.616069793701172,20.833067586952353,20.616069793701172,20.70277972686728,34275911505
2005-01-24,20.39906120300293,20.65918707777724,20.355481421649017,20.616056979859284,28352792508
2005-01-25,20.659194946289062,20.702774744241307,20.268779262190506,20.268779262190506,44250071829
2005-01-26,21.3537654876709,21.440473516018073,20.7894821926977,20.833061989429265,84585365094
2005-01-27,21.44047737121582,21.484057175783438,21.223479597250368,21.35376932727773,52258477265
2005-01-28,21.701059341430664,22.135053133296065,21.527193519618976,21.527193519618976,96812921013
2005-01-31,22.569042205810547,22.786038097516347,21.91805076764985,21.91805076764985,152370837131
2005-02-01,22.78603172302246,23.00302943554383,22.56903589202221,22.78603172302246,126248497378
2005-02-02,23.22003173828125,23.437027612177992,23.003033982863013,23.003033982863013,127649264280
2005-02-03,23.22003173828125,23.437027612177992,22.786036227444775,23.22003173828125,106363439154
2005-02-04,23.22003173828125,23.22003173828125,23.22003173828125,23.22003173828125,0
2005-02-07,23.22003173828125,23.22003173828125,23.22003173828125,23.22003173828125,0
2005-02-08,23.22003173828125,23.22003173828125,23.22003173828125,23.22003173828125,0
2005-02-09,23.22003173828125,23.22003173828125,23.22003173828125,23.22003173828125,0
2005-02-10,23.22003173828125,23.22003173828125,23.22003173828125,23.22003173828125,0
2005-02-11,23.22003173828125,23.22003173828125,23.22003173828125,23.22003173828125,0
2005-02-14,23.65402603149414,24.08801967299003,23.437028269985426,23.65402603149414,166804805119
2005-02-15,23.871017456054688,24.088015177061678,23.654021616568894,23.654021616568894,72234208996
2005-02-16,23.65402603149414,23.87102191148131,23.220032389998256,23.87102191148131,45692838023
2005-02-17,23.22003173828125,23.65402536759623,23.003033982863013,23.65402536759623,51282538224
2005-02-18,23.437028884887695,23.654026652089645,23.0030352320054,23.220032999207344,72099015536
2005-02-21,23.65402603149414,23.65402603149414,23.220032389998256,23.437028269985426,33289870061
2005-02-22,23.437028884887695,23.654026652089645,23.220032999207344,23.437028884887695,30276297793
2005-02-23,23.22003173828125,23.437027612177992,22.786036227444775,23.22003173828125,63483267116
2005-02-24,23.003036499023438,23.220034278177724,22.78603871986915,23.003036499023438,45716173892
2005-02-25,23.871017456054688,23.871017456054688,23.437023895561904,23.437023895561904,100432106055
2005-02-28,23.871017456054688,23.871017456054688,23.871017456054688,23.871017456054688,0
2005-03-01,23.567312240600586,23.82744007780529,23.437024420970943,23.654022146842568,45611671886
2005-03-02,23.480607986450195,23.740733983905294,23.43702818454315,23.567316025094716,54573620253
2005-03-03,23.22003173828125,23.437027612177992,23.089742019390002,23.437027612177992,76743661371
2005-03-04,22.78603172302246,23.046609227771594,22.612613802728852,23.00302943554383,79686501453
2005-03-07,22.916324615478516,23.04661433750054,22.699328736367505,22.78603677497803,41530428744
2005-03-08,23.306743621826172,23.52374141306213,22.916327847390324,23.22003557098713,39390950305
2005-03-09,23.003036499023438,23.17645447256803,22.872748647402297,22.872748647402297,31971749198
2005-03-10,22.569042205810547,22.916325945578947,22.438754357747946,22.916325945578947,52766961183
2005-03-11,22.78603172302246,22.95944964331607,22.612613802728852,22.612613802728852,32535323155
2005-03-14,22.3520450592041,22.569042838514903,22.265337013130114,22.525463032873777,38227024463
