Date,Close,High,Low,Open,Volume
2005-01-03,31.51243019104004,31.832180229485942,31.46104183089907,31.775083019604395,4858000
2005-01-04,31.118459701538086,31.678020733879496,31.112750850791038,31.47246725707667,5547400
2005-01-05,31.443925857543945,31.912130138461794,31.40395735879143,31.56383135380148,7277200
2005-01-06,31.59809684753418,31.712293512866967,31.20982949227483,31.301186388917017,5261200
2005-01-07,31.929250717163086,32.06057824022799,31.41536921669569,31.489597343184712,6250500
2005-01-10,32.18048095703125,32.300386412419506,31.912119261345957,31.98634738149448,5802500
2005-01-11,32.146217346191406,32.34035089771788,31.883566711219938,31.929244040810325,5557200
2005-01-12,32.266143798828125,32.306114483162446,31.84932782108104,32.123398511457744,5784100
2005-01-13,31.706588745117188,32.11769595027937,31.598103089586346,31.974950634944797,5222100
2005-01-14,31.90640640258789,31.963503608993758,31.649464617523872,31.68943309763174,4318000
2005-01-18,31.969213485717773,31.997762087893054,30.433273858134374,31.678012080421258,5519300
2005-01-19,32.50835418701172,32.60585525718572,31.98069451559363,32.0265789165381,7833600
2005-01-20,32.51982879638672,32.71483314566586,32.27894004121183,32.29041114268577,6108000
2005-01-21,31.9176082611084,32.42232356812209,31.74554393728821,32.36497025210787,6018800
2005-01-24,31.665237426757812,31.86024169655244,31.16052229496185,31.4874408961046,7494600
2005-01-25,31.963489532470703,32.07246170483532,31.659513028371883,31.659513028371883,5719800
2005-01-26,31.797168731689453,32.221590788233414,31.797168731689453,31.952025339297823,6182400
2005-01-27,31.728330612182617,31.860244957030446,31.389940879611846,31.57347407139041,5277800
2005-01-28,31.057289123535156,31.183466830870703,29.90446888854404,29.910205531720575,53824300
2005-01-31,30.52962875366211,31.269498176574366,30.391979951378318,31.258027078402673,19821300
2005-02-01,30.32316017150879,30.655815529521917,30.21992245266946,30.655815529521917,13982700
2005-02-02,30.627126693725586,30.74183327981442,30.391974691622867,30.403443599921438,13125100
2005-02-03,30.535358428955078,30.650065008721064,30.44932630624282,30.59271171883807,13414900
2005-02-04,30.179777145385742,30.535374733777832,30.019186097653137,30.529638088993707,11129100
