Date,Close,High,Low,Open,Volume
2005-01-03,18.5191593170166,18.66459842911676,18.45682845768237,18.560712782919133,65002900
2005-01-04,18.588417053222656,18.768483843867696,18.463755327317553,18.609194447860485,109442100
2005-01-05,18.546857833862305,18.768478024101647,18.533006241732213,18.58841128929205,72463500
2005-01-06,18.52608871459961,18.74078320460062,18.44990624484136,18.59534538520155,76890500
2005-01-07,18.47068214416504,18.6230457503623,18.436054472153256,18.574566481161398,68723300
2005-01-10,18.56070899963379,18.602263778026952,18.380643577105804,18.42219703453837,70376600
2005-01-11,18.512229919433594,18.57456076664736,18.42912300378898,18.484528054538924,64712000
2005-01-12,18.546857833862305,18.595337085357095,18.436047738742634,18.53993203779726,72940600
2005-01-13,18.193653106689453,18.56071111085658,18.11747065859707,18.477604186538294,89861600
2005-01-14,18.08977699279785,18.3183231197381,18.034371911144497,18.283694118103913,92180800
2005-01-18,18.228281021118164,18.249058412962448,17.895850677374185,18.027438183799795,69146400
2005-01-19,17.992807388305664,18.186725729805843,17.95125392975585,18.152096746880474,58114100
2005-01-20,17.90970230102539,18.075917473167344,17.826594054474032,17.895850706440037,58380100
2005-01-21,17.764259338378906,18.09668961040235,17.75733354259169,17.972029249113916,76501000
2005-01-24,17.778120040893555,18.006666135155154,17.7573426428839,17.84045091396137,69010900
2005-01-25,18.0205135345459,18.13824945390922,17.833520958916942,17.84044675663959,67580700
2005-01-26,18.013582229614258,18.124392317377477,17.93739979891688,18.055135682285357,64974500
2005-01-27,18.082843780517578,18.11747144699693,17.902777008711183,17.97203366263069,93204100
2005-01-28,18.131322860717773,18.456827413636407,17.97895795942586,18.38064628395124,110466500
2005-01-31,18.200578689575195,18.366793857215427,18.117470445274712,18.24905794835017,71442100
2005-02-01,18.276756286621094,18.304459469692095,18.1590204004903,18.179797787793547,57981700
2005-02-02,18.325237274169922,18.35294045986855,18.20057690140791,18.297535409431898,79329500
2005-02-03,18.131322860717773,18.283686441048896,18.0759178023282,18.2629103697533,62545400
2005-02-04,18.228281021118164,18.262910007525306,18.10361931197398,18.124396703818267,61246500
2005-02-07,18.11747169494629,18.21443021918406,18.04821504007896,18.193654147396433,57763400
2005-02-08,18.17287826538086,18.242134926005576,18.117473201073274,18.138250595548968,61343700
2005-02-09,18.05514144897461,18.22135663370744,18.03436537648355,18.179803167764447,77874800
2005-02-10,18.048215866088867,18.096695130426493,18.006662399651027,18.075919057688015,71796400
2005-02-11,17.985883712768555,18.08976935283511,17.87507359626096,18.027438497179492,83835900
2005-02-14,18.013582229614258,18.08976466031164,17.944325594522137,17.958177185732648,58694000
2005-02-15,18.01358413696289,18.11778894672404,17.964955314076757,18.062212959849024,76551600
2005-02-16,17.916324615478516,18.0135822510686,17.83295998137565,17.97190059653512,57506600
2005-02-17,17.819072723388672,17.964960559681035,17.784338218338146,17.86075439445659,67024800
2005-02-18,17.700965881347656,17.81906500239817,17.64538990232599,17.81211783939098,77091100
2005-02-22,17.52729606628418,17.707918383826627,17.50645589601453,17.54119039648812,96419200
2005-02-23,17.5064640045166,17.610668879238403,17.485622499557493,17.53425135275854,83689400
2005-02-24,17.62455940246582,17.673188245145084,17.471724382574887,17.492565883024536,85236300
2005-02-25,17.54119300842285,17.63150351812344,17.471722672095073,17.596769012477782,62467700
2005-02-28,17.478666305541992,17.62455411484795,17.457824811345088,17.520347968899614,82728000
2005-03-01,17.56203842163086,17.652348951462802,17.457832231392096,17.4995152375023,56394800
2005-03-02,17.54813575744629,17.700969398867855,17.47866543860517,17.49950693176834,67739000
2005-03-03,17.485612869262695,17.582870522099622,17.46477137578215,17.575923357606108,52183600
2005-03-04,17.485612869262695,17.575923357606108,17.457824211288635,17.513400202200614,63058200
2005-03-07,17.69402503967285,17.916330360215717,17.47866820965544,17.485615375144558,80407400
2005-03-08,17.64539909362793,17.79823410932454,17.603717418909103,17.64539909362793,52871800
2005-03-09,17.58287811279297,17.763500492492312,17.562037935351665,17.638454127697635,62991800
2005-03-10,17.66623878479004,17.70097328932676,17.541192448399585,17.66623878479004,59132900
2005-03-11,17.430036544799805,17.700969329681463,17.409195051718093,17.68012916163587,60617900
2005-03-14,17.443937301635742,17.47172464428158,17.339731122863185,17.42309580087391,65550500
2005-03-15,17.304983139038086,17.53423416876904,17.291088816015463,17.436976557681838,71469400
2005-03-16,17.1104736328125,17.346671921250696,17.061844807258066,17.242467105771755,74841400
2005-03-17,17.047962188720703,17.145219899076384,17.041015020118593,17.117431224667946,60573200
2005-03-18,16.888172149658203,17.304992797734204,16.867331978528007,17.04100713813998,135904000
2005-03-21,16.81175422668457,16.922906211238175,16.77701840336396,16.915959046574052,71446200
2005-03-22,16.665863037109375,16.860379633126545,16.645021547345994,16.80480365212677,102113300
2005-03-23,16.797866821289062,16.943753364260246,16.64503178575347,16.66587328833652,79293300
2005-03-24,16.86732292175293,16.999315018159777,16.811746953519624,16.839534275118478,78820900
2005-03-28,16.81175422668457,16.999322372471166,16.79785989735633,16.95069354485849,49802000
2005-03-29,16.61723518371582,16.839539120615942,16.547764872175538,16.77006880907566,74231700
