Date,Close,High,Low,Open,Volume
2008-03-19,12.535029411315918,15.308266006739792,12.202241019865053,13.200606194217647,708486000
2008-03-20,14.276618957519531,14.420827571766994,12.756885928870803,12.95655926454814,198985200
2008-03-24,13.251633644104004,15.019848721590586,13.089676728513556,14.917793818011615,149566400
2008-03-25,14.032572746276855,14.254431603925502,13.27159679683605,13.440210002590671,87092000
2008-03-26,14.190093994140625,14.305461561513944,13.65985139766624,13.917207668829207,43111600
2008-03-27,13.957145690917969,14.363147105483893,13.899462739688676,14.210065589976287,39829600
2008-03-28,13.923864364624023,14.074728486204505,13.79074936149986,14.059198430717503,24675200
2008-03-31,13.835122108459473,14.083603856892902,13.76634553996535,13.888367774247193,22157200
2008-04-01,13.668728828430176,14.127976746352312,13.380312388363444,13.990424446565038,60410800
2008-04-02,13.826245307922363,13.826245307922363,13.422462214786801,13.693130318702197,43836400
2008-04-03,14.531757354736328,14.707026081674693,13.715316568474188,13.744158461263611,100868000
2008-04-04,14.305463790893555,14.491824469717642,14.143506035835198,14.398644130305598,36394400
2008-04-07,14.429705619812012,14.598318887675848,14.203408553769874,14.443016614526474,28301600
2008-04-08,15.106377601623535,15.139656788179837,14.378680395604595,14.398648584598272,53925600
2008-04-09,14.596098899841309,15.246145618731342,14.556164225577954,15.184025390465964,48324400
2008-04-10,14.667094230651855,14.804647378790197,14.445235297128335,14.678187854387765,22372000
2008-04-11,14.667094230651855,14.813520246599724,14.47629541240968,14.47629541240968,26421600
2008-04-14,14.571693420410156,14.917792781780365,14.538414245051674,14.79798876607933,28443600
2008-04-15,14.276618957519531,14.764709521691795,14.198968686047502,14.707025737463015,23888000
2008-04-16,14.673749923706055,14.853455120611113,14.323212397823907,14.323212397823907,25136800
2008-04-17,14.873422622680664,15.0309422572401,14.644908199409237,14.70037293098577,22459600
2008-04-18,15.30826473236084,15.629959473589922,14.90891801880481,15.088624886229598,104099600
